id,key,value,type
178779480,highway,turning_circle,regular
178779553,highway,turning_circle,regular
178779555,source,image,regular
178779555,source_ref,yahoo aerial imagery,regular
178779582,highway,turning_circle,regular
178779718,railway,level_crossing,regular
178779791,highway,turning_circle,regular
178779791,source,Bing,regular
178780164,highway,turning_circle,regular
178780361,highway,turning_circle,regular
178780365,highway,turning_circle,regular
178780372,highway,turning_loop,regular
178780377,highway,turning_circle,regular
178780418,highway,turning_circle,regular
178780466,highway,turning_circle,regular
178780481,highway,turning_circle,regular
178780618,highway,turning_circle,regular
178780619,highway,turning_circle,regular
178780624,highway,turning_circle,regular
178780637,railway,level_crossing,regular
178780766,railway,level_crossing,regular
178780811,highway,turning_circle,regular
178780964,highway,turning_circle,regular
178780999,highway,turning_circle,regular
178781037,highway,turning_circle,regular
178781047,highway,turning_circle,regular
178781056,highway,turning_circle,regular
178781064,highway,turning_circle,regular
178781216,highway,turning_circle,regular
178781238,highway,turning_circle,regular
178781266,highway,turning_circle,regular
178781453,highway,turning_circle,regular
178781495,highway,turning_circle,regular
178781542,source,Bing,regular
178781542,highway,turning_circle,regular
178781547,source,Bing,regular
178781547,highway,turning_circle,regular
178781563,highway,turning_circle,regular
178781571,highway,turning_circle,regular
178781574,highway,turning_loop,regular
178781575,highway,turning_circle,regular
178781680,highway,turning_circle,regular
178781698,highway,turning_circle,regular
178781814,highway,turning_circle,regular
178781822,highway,turning_circle,regular
178781991,highway,turning_circle,regular
178782019,highway,turning_circle,regular
178782102,highway,turning_circle,regular
182189928,power,tower,regular
182189930,power,tower,regular
182189941,power,tower,regular
182189944,power,tower,regular
182189947,power,tower,regular
182189949,power,tower,regular
182189954,power,tower,regular
182189962,power,tower,regular
182189964,power,tower,regular
182189965,power,tower,regular
182189966,power,tower,regular
182189972,power,tower,regular
182206177,railway,level_crossing,regular
182206464,railway,level_crossing,regular
182227341,railway,level_crossing,regular
182229452,railway,level_crossing,regular
182229468,railway,level_crossing,regular
182248299,highway,traffic_signals,regular
182264669,power,tower,regular
182264674,power,tower,regular
182264680,power,tower,regular
182264686,power,tower,regular
182264692,power,tower,regular
182264697,power,tower,regular
182264711,power,tower,regular
182264720,power,tower,regular
182264722,power,tower,regular
182264724,power,tower,regular
182264727,power,tower,regular
182264730,power,tower,regular
182264732,power,tower,regular
182447119,highway,traffic_signals,regular
182453291,highway,traffic_signals,regular
182453291,traffic_signals,signal,regular
182464447,ref,109B;109A,regular
182464447,highway,motorway_junction,regular
182474204,barrier,jersey_barrier,regular
182480401,highway,stop,regular
182480541,highway,turning_circle,regular
182480541,description,Large traffic circle installed November 2016,regular
182600363,highway,turning_circle,regular
182783289,railway,level_crossing,regular
182796696,railway,level_crossing,regular
182797979,railway,level_crossing,regular
182799139,railway,level_crossing,regular
182800816,railway,level_crossing,regular
182836838,railway,level_crossing,regular
183140943,power,tower,regular
183140945,power,tower,regular
183140946,power,tower,regular
183140952,power,tower,regular
183140954,power,tower,regular
183140960,power,tower,regular
183140963,power,tower,regular
183140967,power,tower,regular
183140970,power,tower,regular
183140975,power,tower,regular
183140979,power,tower,regular
183140980,power,tower,regular
183140984,power,tower,regular
183140985,power,tower,regular
183140991,power,tower,regular
183140992,power,tower,regular
183140996,power,tower,regular
183141000,power,tower,regular
183141001,power,tower,regular
183141002,power,tower,regular
183141004,power,tower,regular
183141006,power,tower,regular
183141007,power,tower,regular
183141008,power,pole,regular
183141009,power,pole,regular
183141010,power,pole,regular
183141011,power,pole,regular
183141012,power,pole,regular
183141013,power,pole,regular
183141014,power,pole,regular
183141015,power,pole,regular
183141017,power,pole,regular
183141019,power,pole,regular
183141021,power,pole,regular
183141026,power,pole,regular
183141029,power,pole,regular
183141030,power,pole,regular
183141035,power,pole,regular
183141037,power,pole,regular
183141046,power,pole,regular
183141050,power,pole,regular
183141052,power,pole,regular
183141054,power,pole,regular
183141057,power,pole,regular
183141061,power,pole,regular
183141066,power,pole,regular
183141069,power,pole,regular
183141070,power,pole,regular
183187639,highway,traffic_signals,regular
183196854,power,tower,regular
183196857,power,tower,regular
183196861,power,tower,regular
183196864,power,tower,regular
183196869,power,tower,regular
183196873,power,tower,regular
183196876,power,tower,regular
183196879,power,tower,regular
183196881,power,tower,regular
183196884,power,tower,regular
183196886,power,tower,regular
183196890,power,tower,regular
183196893,power,tower,regular
183196896,power,tower,regular
183196901,power,tower,regular
183196909,power,tower,regular
183196911,power,tower,regular
183196913,power,tower,regular
183196916,power,tower,regular
183196919,power,tower,regular
183196921,power,tower,regular
183196925,power,tower,regular
183196928,power,tower,regular
183196932,power,tower,regular
183196936,power,tower,regular
183196940,power,tower,regular
183196944,power,tower,regular
183196951,power,tower,regular
183196956,power,tower,regular
183196959,power,tower,regular
183196963,power,tower,regular
183196967,power,tower,regular
183196974,power,tower,regular
183196977,power,tower,regular
183196981,power,tower,regular
183196985,power,tower,regular
183196987,power,tower,regular
183196988,power,tower,regular
183196991,power,tower,regular
183196995,power,tower,regular
183196997,power,tower,regular
183197001,power,tower,regular
183197005,power,tower,regular
183197008,power,tower,regular
183197016,power,tower,regular
183197019,power,tower,regular
183197023,power,tower,regular
183197024,power,tower,regular
183197028,power,tower,regular
183197040,power,tower,regular
183197046,power,tower,regular
183197050,power,tower,regular
183197053,power,tower,regular
183197057,power,tower,regular
183203584,railway,level_crossing,regular
183243662,railway,level_crossing,regular
183244078,highway,traffic_signals,regular
183255284,highway,traffic_signals,regular
183259724,power,tower,regular
183259728,power,tower,regular
183259732,power,tower,regular
183259737,power,tower,regular
183259743,power,tower,regular
183259749,power,tower,regular
183259754,power,tower,regular
183259758,power,tower,regular
183259761,power,tower,regular
183259765,power,tower,regular
183292835,railway,level_crossing,regular
183311614,railway,level_crossing,regular
183312243,railway,level_crossing,regular
183319270,highway,traffic_signals,regular
183383088,railway,level_crossing,regular
183402373,railway,level_crossing,regular
183406805,highway,traffic_signals,regular
183410950,railway,level_crossing,regular
183417297,railway,level_crossing,regular
183417790,railway,level_crossing,regular
183417792,railway,level_crossing,regular
183417795,railway,level_crossing,regular
183417944,railway,level_crossing,regular
183418011,railway,level_crossing,regular
183419636,highway,traffic_signals,regular
183421253,source,inferred,regular
183421253,railway,level_crossing,regular
183427635,railway,level_crossing,regular
183427646,railway,level_crossing,regular
183430685,source,inferred,regular
183430685,railway,level_crossing,regular
183430707,source,inferred,regular
183430707,railway,level_crossing,regular
183438692,highway,traffic_signals,regular
183442431,railway,level_crossing,regular
183445527,highway,traffic_signals,regular
183452940,railway,level_crossing,regular
183457560,highway,traffic_signals,regular
183461973,highway,traffic_signals,regular
183462050,highway,traffic_signals,regular
183463879,railway,level_crossing,regular
183467496,railway,level_crossing,regular
183469381,highway,traffic_signals,regular
183470145,railway,level_crossing,regular
183475918,railway,level_crossing,regular
183482644,railway,level_crossing,regular
183482652,highway,traffic_signals,regular
183483305,railway,level_crossing,regular
183483821,railway,level_crossing,regular
183483883,railway,level_crossing,regular
183483894,railway,level_crossing,regular
183484148,railway,level_crossing,regular
183484629,railway,level_crossing,regular
183484699,railway,level_crossing,regular
183484776,railway,level_crossing,regular
183491907,highway,traffic_signals,regular
183491908,highway,traffic_signals,regular
183493817,highway,traffic_signals,regular
183494073,highway,traffic_signals,regular
183494134,highway,turning_circle,regular
183494713,highway,traffic_signals,regular
183497015,railway,level_crossing,regular
183498437,railway,level_crossing,regular
183505877,highway,traffic_signals,regular
183506540,highway,turning_circle,regular
183512185,railway,level_crossing,regular
183515368,highway,traffic_signals,regular
183520263,highway,traffic_signals,regular
183520268,railway,level_crossing,regular
183525119,highway,traffic_signals,regular
183526205,railway,level_crossing,regular
183527625,highway,traffic_signals,regular
183535234,highway,traffic_signals,regular
183539136,highway,traffic_signals,regular
183540100,highway,traffic_signals,regular
183541509,railway,level_crossing,regular
183549939,highway,traffic_signals,regular
183552342,highway,traffic_signals,regular
183552380,highway,traffic_signals,regular
183560428,railway,level_crossing,regular
183565758,highway,traffic_signals,regular
183565972,railway,level_crossing,regular
232427922,created_by,JOSM,regular
232428177,created_by,JOSM,regular
232428480,created_by,JOSM,regular
232428519,created_by,JOSM,regular
232428655,created_by,JOSM,regular
232428826,created_by,JOSM,regular
232428948,created_by,JOSM,regular
232429049,created_by,JOSM,regular
232429139,created_by,JOSM,regular
232429205,created_by,JOSM,regular
232429606,created_by,JOSM,regular
232429825,created_by,JOSM,regular
232429876,created_by,JOSM,regular
232429886,created_by,JOSM,regular
232429915,created_by,JOSM,regular
232430127,created_by,JOSM,regular
232430137,created_by,JOSM,regular
232430409,created_by,JOSM,regular
232430602,created_by,JOSM,regular
232430625,created_by,JOSM,regular
232430955,created_by,JOSM,regular
232431034,created_by,JOSM,regular
232431310,created_by,JOSM,regular
232431339,created_by,JOSM,regular
232431389,created_by,JOSM,regular
232431674,created_by,JOSM,regular
232431767,created_by,JOSM,regular
232432402,created_by,JOSM,regular
232432759,created_by,JOSM,regular
232433036,created_by,JOSM,regular
232433437,created_by,JOSM,regular
232433796,created_by,JOSM,regular
232433974,created_by,JOSM,regular
232434043,created_by,JOSM,regular
232434266,created_by,JOSM,regular
232434298,created_by,JOSM,regular
232434744,created_by,JOSM,regular
232435326,created_by,JOSM,regular
232435495,created_by,JOSM,regular
232435798,created_by,JOSM,regular
232435898,created_by,JOSM,regular
232436083,created_by,JOSM,regular
232436316,created_by,JOSM,regular
232436340,created_by,JOSM,regular
232436548,created_by,JOSM,regular
232436746,created_by,JOSM,regular
232436813,created_by,JOSM,regular
232437074,created_by,JOSM,regular
232437217,created_by,JOSM,regular
232437299,created_by,JOSM,regular
232437931,created_by,JOSM,regular
232438006,created_by,JOSM,regular
232438096,created_by,JOSM,regular
232438262,created_by,JOSM,regular
232438360,created_by,JOSM,regular
232438489,created_by,JOSM,regular
232439113,created_by,JOSM,regular
232439892,created_by,JOSM,regular
232440046,created_by,JOSM,regular
232440835,created_by,JOSM,regular
232440858,created_by,JOSM,regular
232441290,created_by,JOSM,regular
232441340,created_by,JOSM,regular
232441681,created_by,JOSM,regular
232441700,created_by,JOSM,regular
232441939,created_by,JOSM,regular
232442077,created_by,JOSM,regular
232442826,created_by,JOSM,regular
232442918,created_by,JOSM,regular
232443521,created_by,JOSM,regular
232443568,created_by,JOSM,regular
232443579,created_by,JOSM,regular
232443755,created_by,JOSM,regular
232443916,created_by,JOSM,regular
232443927,created_by,JOSM,regular
232444213,created_by,JOSM,regular
232444330,created_by,JOSM,regular
232444338,created_by,JOSM,regular
232444368,created_by,JOSM,regular
232444512,created_by,JOSM,regular
232445061,created_by,JOSM,regular
232445449,created_by,JOSM,regular
232445504,created_by,JOSM,regular
232445547,created_by,JOSM,regular
232445799,created_by,JOSM,regular
232445983,created_by,JOSM,regular
232446074,created_by,JOSM,regular
232446121,created_by,JOSM,regular
232446224,created_by,JOSM,regular
232446310,created_by,JOSM,regular
232446744,created_by,JOSM,regular
232446920,created_by,JOSM,regular
232446971,created_by,JOSM,regular
232447571,created_by,JOSM,regular
232447867,created_by,JOSM,regular
232448139,created_by,JOSM,regular
232448276,created_by,JOSM,regular
232448493,created_by,JOSM,regular
232448506,created_by,JOSM,regular
232448589,created_by,JOSM,regular
232449217,created_by,JOSM,regular
232449300,created_by,JOSM,regular
232449388,created_by,JOSM,regular
232449408,created_by,JOSM,regular
232449561,created_by,JOSM,regular
232449649,created_by,JOSM,regular
232449670,created_by,JOSM,regular
232450085,created_by,JOSM,regular
232450133,created_by,JOSM,regular
232450208,created_by,JOSM,regular
232450320,created_by,JOSM,regular
232450458,created_by,JOSM,regular
232450666,created_by,JOSM,regular
232450722,created_by,JOSM,regular
232450790,created_by,JOSM,regular
232450851,created_by,JOSM,regular
232450894,created_by,JOSM,regular
232450932,created_by,JOSM,regular
232450981,created_by,JOSM,regular
232451001,created_by,JOSM,regular
232451023,created_by,JOSM,regular
232451033,created_by,JOSM,regular
232451056,created_by,JOSM,regular
232451365,created_by,JOSM,regular
232451387,created_by,JOSM,regular
232452076,created_by,JOSM,regular
232452374,created_by,JOSM,regular
232452411,created_by,JOSM,regular
232452562,created_by,JOSM,regular
232452678,created_by,JOSM,regular
232452949,created_by,JOSM,regular
232453154,created_by,JOSM,regular
232453208,created_by,JOSM,regular
232453369,created_by,JOSM,regular
232453444,created_by,JOSM,regular
232453565,created_by,JOSM,regular
232454054,created_by,JOSM,regular
232454445,created_by,JOSM,regular
232454644,created_by,JOSM,regular
232455190,created_by,JOSM,regular
232455376,created_by,JOSM,regular
232455655,created_by,JOSM,regular
232456054,created_by,JOSM,regular
232456340,created_by,JOSM,regular
232456498,created_by,JOSM,regular
232456841,created_by,JOSM,regular
232457054,created_by,JOSM,regular
232457104,created_by,JOSM,regular
232457262,created_by,JOSM,regular
232457361,created_by,JOSM,regular
232457420,created_by,JOSM,regular
232457501,created_by,JOSM,regular
232457908,created_by,JOSM,regular
232458048,created_by,JOSM,regular
232458174,created_by,JOSM,regular
232458780,created_by,JOSM,regular
232458889,created_by,JOSM,regular
232458967,created_by,JOSM,regular
232459010,created_by,JOSM,regular
232459315,created_by,JOSM,regular
232459655,created_by,JOSM,regular
232460004,created_by,JOSM,regular
232460084,created_by,JOSM,regular
232460123,created_by,JOSM,regular
232461223,created_by,JOSM,regular
232461351,created_by,JOSM,regular
232461938,created_by,JOSM,regular
232462094,created_by,JOSM,regular
232462470,created_by,JOSM,regular
232462676,created_by,JOSM,regular
232462844,created_by,JOSM,regular
232462911,created_by,JOSM,regular
232462973,created_by,JOSM,regular
232463190,created_by,JOSM,regular
232463296,created_by,JOSM,regular
232463371,created_by,JOSM,regular
232463481,created_by,JOSM,regular
232463582,created_by,JOSM,regular
232463683,created_by,JOSM,regular
232463692,created_by,JOSM,regular
232463908,created_by,JOSM,regular
232464039,created_by,JOSM,regular
232464122,created_by,JOSM,regular
232464362,created_by,JOSM,regular
232464530,created_by,JOSM,regular
232465003,created_by,JOSM,regular
232465042,created_by,JOSM,regular
232465306,created_by,JOSM,regular
232465395,created_by,JOSM,regular
232465782,created_by,JOSM,regular
232466104,created_by,JOSM,regular
232466488,created_by,JOSM,regular
232466557,created_by,JOSM,regular
232466699,created_by,JOSM,regular
232466792,created_by,JOSM,regular
232466858,created_by,JOSM,regular
232467114,created_by,JOSM,regular
232467142,created_by,JOSM,regular
232467777,created_by,JOSM,regular
232468057,created_by,JOSM,regular
232468081,created_by,JOSM,regular
232468349,created_by,JOSM,regular
232468655,created_by,JOSM,regular
232468988,created_by,JOSM,regular
232469086,created_by,JOSM,regular
232469245,created_by,JOSM,regular
232469303,created_by,JOSM,regular
232469380,created_by,JOSM,regular
232469604,created_by,JOSM,regular
232469659,created_by,JOSM,regular
232470388,created_by,JOSM,regular
232470609,created_by,JOSM,regular
232471461,created_by,JOSM,regular
232471767,created_by,JOSM,regular
232471785,created_by,JOSM,regular
232471820,created_by,JOSM,regular
232471855,created_by,JOSM,regular
232471878,created_by,JOSM,regular
232472070,created_by,JOSM,regular
232472283,created_by,JOSM,regular
232472365,created_by,JOSM,regular
232472615,created_by,JOSM,regular
232472686,created_by,JOSM,regular
232472900,created_by,JOSM,regular
232473286,created_by,JOSM,regular
232473504,created_by,JOSM,regular
232473517,created_by,JOSM,regular
232473793,created_by,JOSM,regular
232474017,created_by,JOSM,regular
232474075,created_by,JOSM,regular
232474172,created_by,JOSM,regular
232474208,created_by,JOSM,regular
232474315,created_by,JOSM,regular
232474396,created_by,JOSM,regular
232474547,created_by,JOSM,regular
232474675,created_by,JOSM,regular
232474704,created_by,JOSM,regular
232474931,created_by,JOSM,regular
232474998,created_by,JOSM,regular
232475230,created_by,JOSM,regular
232475513,created_by,JOSM,regular
232475727,created_by,JOSM,regular
232475775,created_by,JOSM,regular
232475907,created_by,JOSM,regular
232475938,created_by,JOSM,regular
232476100,created_by,JOSM,regular
232476109,created_by,JOSM,regular
232476275,created_by,JOSM,regular
232476504,created_by,JOSM,regular
232476832,created_by,JOSM,regular
232477026,created_by,JOSM,regular
232477412,created_by,JOSM,regular
232477526,created_by,JOSM,regular
232477655,created_by,JOSM,regular
232477706,created_by,JOSM,regular
232477840,created_by,JOSM,regular
232477943,created_by,JOSM,regular
232478157,created_by,JOSM,regular
232478298,created_by,JOSM,regular
232478524,created_by,JOSM,regular
232478764,created_by,JOSM,regular
232478890,created_by,JOSM,regular
232478957,created_by,JOSM,regular
232479024,created_by,JOSM,regular
232479092,created_by,JOSM,regular
232479204,created_by,JOSM,regular
232479338,created_by,JOSM,regular
232479377,created_by,JOSM,regular
232479389,created_by,JOSM,regular
232479410,created_by,JOSM,regular
232479516,created_by,JOSM,regular
232479547,created_by,JOSM,regular
232479963,created_by,JOSM,regular
232480013,created_by,JOSM,regular
232480324,created_by,JOSM,regular
232480378,created_by,JOSM,regular
232480598,created_by,JOSM,regular
232480656,created_by,JOSM,regular
232480872,created_by,JOSM,regular
232481542,created_by,JOSM,regular
232481593,created_by,JOSM,regular
232481628,created_by,JOSM,regular
232481934,created_by,JOSM,regular
232482122,created_by,JOSM,regular
232482236,created_by,JOSM,regular
232482290,created_by,JOSM,regular
232482458,created_by,JOSM,regular
232482632,created_by,JOSM,regular
232482710,created_by,JOSM,regular
232483110,created_by,JOSM,regular
232483195,created_by,JOSM,regular
232483374,created_by,JOSM,regular
232483527,created_by,JOSM,regular
232483566,created_by,JOSM,regular
232483755,created_by,JOSM,regular
232483962,created_by,JOSM,regular
232484038,created_by,JOSM,regular
232484264,created_by,JOSM,regular
232484451,created_by,JOSM,regular
232484484,created_by,JOSM,regular
232484640,created_by,JOSM,regular
232485151,created_by,JOSM,regular
232485163,created_by,JOSM,regular
232485186,created_by,JOSM,regular
232485321,created_by,JOSM,regular
232485455,created_by,JOSM,regular
232485979,created_by,JOSM,regular
232486201,created_by,JOSM,regular
232486303,created_by,JOSM,regular
232486372,created_by,JOSM,regular
232486644,created_by,JOSM,regular
232486672,created_by,JOSM,regular
232486711,created_by,JOSM,regular
232487000,created_by,JOSM,regular
232487135,created_by,JOSM,regular
232487214,created_by,JOSM,regular
232487249,created_by,JOSM,regular
232487668,created_by,JOSM,regular
232487845,created_by,JOSM,regular
232487927,created_by,JOSM,regular
232487984,created_by,JOSM,regular
232488022,created_by,JOSM,regular
232488043,created_by,JOSM,regular
232488382,created_by,JOSM,regular
232488392,created_by,JOSM,regular
232488547,created_by,JOSM,regular
232488921,created_by,JOSM,regular
232488997,created_by,JOSM,regular
232489015,created_by,JOSM,regular
232489518,created_by,JOSM,regular
232489928,created_by,JOSM,regular
232490235,created_by,JOSM,regular
232490407,created_by,JOSM,regular
232490456,created_by,JOSM,regular
232490485,created_by,JOSM,regular
232490629,created_by,JOSM,regular
232490696,created_by,JOSM,regular
232490769,created_by,JOSM,regular
232491088,created_by,JOSM,regular
232491274,created_by,JOSM,regular
232491280,created_by,JOSM,regular
232491688,created_by,JOSM,regular
232491752,created_by,JOSM,regular
232491874,created_by,JOSM,regular
232491985,created_by,JOSM,regular
232492447,created_by,JOSM,regular
232492548,created_by,JOSM,regular
232492579,created_by,JOSM,regular
232492704,created_by,JOSM,regular
232492970,created_by,JOSM,regular
232493546,created_by,JOSM,regular
232493936,created_by,JOSM,regular
232622894,created_by,JOSM,regular
232629941,created_by,JOSM,regular
232639027,created_by,JOSM,regular
232653626,created_by,JOSM,regular
232663161,created_by,JOSM,regular
232673449,created_by,JOSM,regular
232704183,created_by,JOSM,regular
232707983,created_by,JOSM,regular
232714163,created_by,JOSM,regular
232721641,created_by,JOSM,regular
232740596,created_by,JOSM,regular
232761920,created_by,JOSM,regular
233845917,created_by,JOSM,regular
233927780,created_by,JOSM,regular
233933041,created_by,JOSM,regular
233945401,created_by,JOSM,regular
233963254,created_by,JOSM,regular
233963429,created_by,JOSM,regular
233977382,created_by,JOSM,regular
234001155,created_by,JOSM,regular
234938093,created_by,JOSM,regular
234938105,created_by,JOSM,regular
234938115,created_by,JOSM,regular
234938128,created_by,JOSM,regular
234938825,created_by,JOSM,regular
234938841,created_by,JOSM,regular
234938853,created_by,JOSM,regular
234938866,created_by,JOSM,regular
234938873,created_by,JOSM,regular
234938886,created_by,JOSM,regular
234938901,created_by,JOSM,regular
234944969,created_by,JOSM,regular
234948627,created_by,JOSM,regular
234948763,created_by,JOSM,regular
234953066,created_by,JOSM,regular
234953074,created_by,JOSM,regular
234953552,created_by,JOSM,regular
234953559,created_by,JOSM,regular
234953571,created_by,JOSM,regular
234953580,created_by,JOSM,regular
234953589,created_by,JOSM,regular
234953595,created_by,JOSM,regular
234953606,created_by,JOSM,regular
234953614,created_by,JOSM,regular
234953617,created_by,JOSM,regular
234953621,created_by,JOSM,regular
234953627,created_by,JOSM,regular
234953633,created_by,JOSM,regular
234953642,created_by,JOSM,regular
234953652,created_by,JOSM,regular
234953664,created_by,JOSM,regular
234953669,created_by,JOSM,regular
234953680,created_by,JOSM,regular
234953693,created_by,JOSM,regular
234953707,created_by,JOSM,regular
234953718,created_by,JOSM,regular
234953729,created_by,JOSM,regular
234953741,created_by,JOSM,regular
234953751,created_by,JOSM,regular
234953764,created_by,JOSM,regular
234953775,created_by,JOSM,regular
234953777,created_by,JOSM,regular
234953782,created_by,JOSM,regular
234953795,created_by,JOSM,regular
234953805,created_by,JOSM,regular
234953816,created_by,JOSM,regular
234953828,created_by,JOSM,regular
234953837,created_by,JOSM,regular
234953841,created_by,JOSM,regular
234953852,created_by,JOSM,regular
234953865,created_by,JOSM,regular
234953873,created_by,JOSM,regular
234953884,created_by,JOSM,regular
234953890,created_by,JOSM,regular
234953898,created_by,JOSM,regular
234953905,created_by,JOSM,regular
234953917,created_by,JOSM,regular
234953928,created_by,JOSM,regular
234953932,created_by,JOSM,regular
234953936,created_by,JOSM,regular
234953944,created_by,JOSM,regular
234953956,created_by,JOSM,regular
234953966,created_by,JOSM,regular
234953973,created_by,JOSM,regular
234953981,created_by,JOSM,regular
234953992,created_by,JOSM,regular
234953995,created_by,JOSM,regular
234954004,created_by,JOSM,regular
234954014,created_by,JOSM,regular
234954024,created_by,JOSM,regular
234954032,created_by,JOSM,regular
234954041,created_by,JOSM,regular
234954054,created_by,JOSM,regular
234954066,created_by,JOSM,regular
234954076,created_by,JOSM,regular
234954086,created_by,JOSM,regular
234954091,created_by,JOSM,regular
234954100,created_by,JOSM,regular
234954109,created_by,JOSM,regular
234954120,created_by,JOSM,regular
234954179,created_by,JOSM,regular
234954204,created_by,JOSM,regular
234954240,created_by,JOSM,regular
234954250,created_by,JOSM,regular
234954307,created_by,JOSM,regular
234954319,created_by,JOSM,regular
234954333,created_by,JOSM,regular
234954346,created_by,JOSM,regular
234954373,created_by,JOSM,regular
234954390,created_by,JOSM,regular
234954452,created_by,JOSM,regular
234954467,created_by,JOSM,regular
234954475,created_by,JOSM,regular
234954489,created_by,JOSM,regular
234954504,created_by,JOSM,regular
234954512,created_by,JOSM,regular
234954520,created_by,JOSM,regular
234954535,created_by,JOSM,regular
234954544,created_by,JOSM,regular
234954562,created_by,JOSM,regular
234954568,created_by,JOSM,regular
234954573,created_by,JOSM,regular
234954581,created_by,JOSM,regular
234954593,created_by,JOSM,regular
234954599,created_by,JOSM,regular
234954607,created_by,JOSM,regular
234954643,created_by,JOSM,regular
234954647,created_by,JOSM,regular
234954659,created_by,JOSM,regular
234954667,created_by,JOSM,regular
234954674,created_by,JOSM,regular
234954738,created_by,JOSM,regular
234954920,created_by,JOSM,regular
234954957,created_by,JOSM,regular
234954968,created_by,JOSM,regular
234954980,created_by,JOSM,regular
234954988,created_by,JOSM,regular
234955001,created_by,JOSM,regular
234955014,created_by,JOSM,regular
234955026,created_by,JOSM,regular
234955034,created_by,JOSM,regular
234955060,created_by,JOSM,regular
234955070,created_by,JOSM,regular
234955089,created_by,JOSM,regular
234955157,created_by,JOSM,regular
234955172,created_by,JOSM,regular
234955183,created_by,JOSM,regular
234955192,created_by,JOSM,regular
234955201,created_by,JOSM,regular
234955209,created_by,JOSM,regular
234955219,created_by,JOSM,regular
234955226,created_by,JOSM,regular
234955239,created_by,JOSM,regular
234955250,created_by,JOSM,regular
234955259,created_by,JOSM,regular
234955267,created_by,JOSM,regular
234962030,created_by,JOSM,regular
234962037,created_by,JOSM,regular
234962045,created_by,JOSM,regular
234962053,created_by,JOSM,regular
234962116,created_by,JOSM,regular
234962124,created_by,JOSM,regular
234962332,created_by,JOSM,regular
234962343,created_by,JOSM,regular
234962353,created_by,JOSM,regular
234962596,created_by,JOSM,regular
234962620,created_by,JOSM,regular
234962633,created_by,JOSM,regular
234977901,created_by,JOSM,regular
234977910,created_by,JOSM,regular
234977922,created_by,JOSM,regular
249689924,name,Dunbar Cyclery,regular
249689924,shop,bicycle,regular
249689924,created_by,Potlatch 0.7b,regular
249763849,highway,traffic_signals,regular
249764545,highway,turning_circle,regular
249764758,highway,turning_circle,regular
249764759,highway,turning_circle,regular
249764913,highway,turning_circle,regular
249764920,highway,turning_circle,regular
263613264,source,county_import_v0.1,regular
263613264,attribution,USGS 2001 County Boundary,regular
263613386,source,county_import_v0.1,regular
263613386,attribution,USGS 2001 County Boundary,regular
263613446,source,county_import_v0.1,regular
263613446,attribution,USGS 2001 County Boundary,regular
263613466,source,county_import_v0.1,regular
263613466,attribution,USGS 2001 County Boundary,regular
263613566,source,county_import_v0.1,regular
263613566,attribution,USGS 2001 County Boundary,regular
263613583,source,county_import_v0.1,regular
263613583,attribution,USGS 2001 County Boundary,regular
263613641,source,county_import_v0.1,regular
263613641,attribution,USGS 2001 County Boundary,regular
263613919,source,county_import_v0.1,regular
263613919,attribution,USGS 2001 County Boundary,regular
263614037,source,county_import_v0.1,regular
263614037,attribution,USGS 2001 County Boundary,regular
263614179,source,county_import_v0.1,regular
263614179,attribution,USGS 2001 County Boundary,regular
263614211,source,county_import_v0.1,regular
263614211,attribution,USGS 2001 County Boundary,regular
263614247,source,county_import_v0.1,regular
263614247,attribution,USGS 2001 County Boundary,regular
263614333,source,county_import_v0.1,regular
263614333,attribution,USGS 2001 County Boundary,regular
263614418,source,county_import_v0.1,regular
263614418,attribution,USGS 2001 County Boundary,regular
263614427,source,county_import_v0.1,regular
263614427,attribution,USGS 2001 County Boundary,regular
263614514,source,county_import_v0.1,regular
263614514,attribution,USGS 2001 County Boundary,regular
263614556,source,county_import_v0.1,regular
263614556,attribution,USGS 2001 County Boundary,regular
263614618,source,county_import_v0.1,regular
263614618,attribution,USGS 2001 County Boundary,regular
263614861,source,county_import_v0.1,regular
263614861,attribution,USGS 2001 County Boundary,regular
263614873,source,county_import_v0.1,regular
263614873,attribution,USGS 2001 County Boundary,regular
263614882,source,county_import_v0.1,regular
263614882,attribution,USGS 2001 County Boundary,regular
263615017,source,county_import_v0.1,regular
263615017,attribution,USGS 2001 County Boundary,regular
263615140,source,county_import_v0.1,regular
263615140,attribution,USGS 2001 County Boundary,regular
263615146,source,county_import_v0.1,regular
263615146,attribution,USGS 2001 County Boundary,regular
263615401,source,county_import_v0.1,regular
263615401,attribution,USGS 2001 County Boundary,regular
263615453,source,county_import_v0.1,regular
263615453,attribution,USGS 2001 County Boundary,regular
263615500,source,county_import_v0.1,regular
263615500,attribution,USGS 2001 County Boundary,regular
263615502,source,county_import_v0.1,regular
263615502,attribution,USGS 2001 County Boundary,regular
263615535,source,county_import_v0.1,regular
263615535,attribution,USGS 2001 County Boundary,regular
263615720,source,county_import_v0.1,regular
263615720,attribution,USGS 2001 County Boundary,regular
263615881,source,county_import_v0.1,regular
263615881,attribution,USGS 2001 County Boundary,regular
263615945,source,county_import_v0.1,regular
263615945,attribution,USGS 2001 County Boundary,regular
263615971,source,county_import_v0.1,regular
263615971,attribution,USGS 2001 County Boundary,regular
263616661,source,county_import_v0.1,regular
263616661,attribution,USGS 2001 County Boundary,regular
263618509,source,county_import_v0.1,regular
